Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [471] __gnu_cxx::new_allocator<std::__detail::_Hash_node<BitPieceInfo, true> >::deallocate(std::__detail::_Hash_node<BitPieceInfo, true>*, unsigned long) [169] std::_Hashtable<BitPieceInfo, BitPieceInfo, std::allocator<BitPieceInfo>, std::__detail::_Identity, std::equal_to<BitPieceInfo>, std::hash<BitPieceInfo>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<BitPieceInfo, true>*) [468] std::__detail::_Node_iterator<BitPieceInfo, true, true>::_Node_iterator(std::__detail::_Hash_node<BitPieceInfo, true>*)
 [472] __gnu_cxx::new_allocator<std::__detail::_Hash_node<BitPieceInfo, true> >::allocate(unsigned long, void const*) [812] std::_Hashtable<BitPieceInfo, BitPieceInfo, std::allocator<BitPieceInfo>, std::__detail::_Identity, std::equal_to<BitPieceInfo>, std::hash<BitPieceInfo>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::end() [223] std::__detail::_Node_iterator<BitPieceInfo, true, true>::operator++()
 [772] __gnu_cxx::new_allocator<std::__detail::_Hash_node<BitPieceInfo, true> >::new_allocator() [813] std::_Hashtable<BitPieceInfo, BitPieceInfo, std::allocator<BitPieceInfo>, std::__detail::_Identity, std::equal_to<BitPieceInfo>, std::hash<BitPieceInfo>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::begin() [727] std::__detail::_Node_iterator<std::pair<Move const, int>, false, true>::_Node_iterator(std::__detail::_Hash_node<std::pair<Move const, int>, true>*)
 [773] __gnu_cxx::new_allocator<std::__detail::_Hash_node<BitPieceInfo, true> >::~new_allocator() [141] std::_Hashtable<BitPieceInfo, BitPieceInfo, std::allocator<BitPieceInfo>, std::__detail::_Identity, std::equal_to<BitPieceInfo>, std::hash<BitPieceInfo>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::clear() [1090] std::__detail::_Node_iterator<std::pair<BlockType const, std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > > >, false, false>::_Node_iterator(std::__detail::_Hash_node<std::pair<BlockType const, std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > > >, false>*)
 [714] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<Move const, int>, true> >::deallocate(std::__detail::_Hash_node<std::pair<Move const, int>, true>*, unsigned long) [24] std::pair<std::__detail::_Node_iterator<BitPieceInfo, true, true>, bool> std::_Hashtable<BitPieceInfo, BitPieceInfo, std::allocator<BitPieceInfo>, std::__detail::_Identity, std::equal_to<BitPieceInfo>, std::hash<BitPieceInfo>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_insert<BitPieceInfo const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<BitPieceInfo, true> > > >(BitPieceInfo const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<BitPieceInfo, true> > > const&, std::integral_constant<bool, true>) [751] std::__detail::_Node_iterator<int, true, false>::_Node_iterator(std::__detail::_Hash_node<int, false>*)
 [715] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<Move const, int>, true> >::allocate(unsigned long, void const*) [54] std::_Hashtable<BitPieceInfo, BitPieceInfo, std::allocator<BitPieceInfo>, std::__detail::_Identity, std::equal_to<BitPieceInfo>, std::hash<BitPieceInfo>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_rehash(unsigned long, unsigned long const&) [465] std::__detail::_Hash_code_base<BitPieceInfo, BitPieceInfo, std::__detail::_Identity, std::hash<BitPieceInfo>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_extract()
 [1251] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<Move const, int>, true> >::new_allocator() [777] std::_Hashtable<BitPieceInfo, BitPieceInfo, std::allocator<BitPieceInfo>, std::__detail::_Identity, std::equal_to<BitPieceInfo>, std::hash<BitPieceInfo>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_Hashtable() [1034] std::__detail::_Hash_code_base<Move, std::pair<Move const, int>, std::__detail::_Select1st, std::hash<Move>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_extract()
 [1252] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<Move const, int>, true> >::~new_allocator() [135] std::_Hashtable<BitPieceInfo, BitPieceInfo, std::allocator<BitPieceInfo>, std::__detail::_Identity, std::equal_to<BitPieceInfo>, std::hash<BitPieceInfo>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::~_Hashtable() [1091] std::__detail::_Hash_code_base<BlockType, std::pair<BlockType const, std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > > >, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_extract()
 [1046] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<BlockType const, std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > > >, false> >::deallocate(std::__detail::_Hash_node<std::pair<BlockType const, std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > > >, false>*, unsigned long) [275] std::_Hashtable<Move, std::pair<Move const, int>, std::allocator<std::pair<Move const, int> >, std::__detail::_Select1st, std::equal_to<Move>, std::hash<Move>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [1367] std::__detail::_Hash_code_base<BlockType, std::pair<BlockType const, std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > > >, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base(std::__detail::_Select1st const&, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&)
 [1047] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<BlockType const, std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > > >, false> >::allocate(unsigned long, void const*) [320] std::_Hashtable<Move, std::pair<Move const, int>, std::allocator<std::pair<Move const, int> >, std::__detail::_Select1st, std::equal_to<Move>, std::hash<Move>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_allocate_buckets(unsigned long) [708] std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_extract()
 [1253] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<BlockType const, std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > > >, false> >::new_allocator(__gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<BlockType const, std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > > >, false> > const&) [318] std::_Hashtable<Move, std::pair<Move const, int>, std::allocator<std::pair<Move const, int> >, std::__detail::_Select1st, std::equal_to<Move>, std::hash<Move>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [466] std::__detail::_Hash_node_base::_Hash_node_base()
 [1254] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<BlockType const, std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > > >, false> >::new_allocator() [319] std::_Hashtable<Move, std::pair<Move const, int>, std::allocator<std::pair<Move const, int> >, std::__detail::_Select1st, std::equal_to<Move>, std::hash<Move>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_deallocate_buckets() [1368] std::__detail::_Hashtable_base<BlockType, std::pair<BlockType const, std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > > >, std::__detail::_Select1st, std::equal_to<BlockType>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable_base(std::__detail::_Select1st const&, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<BlockType> const&)
 [1166] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<BlockType const, std::vector<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > > >, false> >::~new_allocator() [269] std::_Hashtable<Move, std::pair<Move const, int>, std::allocator<std::pair<Move const, int> >, std::__detail::_Select1st, std::equal_to<Move>, std::hash<Move>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<Move const, int>, true>*) [55] std::__detail::_Hash_node<BitPieceInfo, true>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<BitPieceInfo, true> > >::_M_allocate_node<BitPieceInfo const&>(BitPieceInfo const&)
 [733] __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::deallocate(std::__detail::_Hash_node<int, false>*, unsigned long) [314] std::_Hashtable<Move, std::pair<Move const, int>, std::allocator<std::pair<Move const, int> >, std::__detail::_Select1st, std::equal_to<Move>, std::hash<Move>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<std::pair<Move const, int>, true>*) [410] std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<BitPieceInfo, true> > >::_M_node_allocator()
 [734] __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::allocate(unsigned long, void const*) [236] std::_Hashtable<Move, std::pair<Move const, int>, std::allocator<std::pair<Move const, int> >, std::__detail::_Select1st, std::equal_to<Move>, std::hash<Move>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::clear() [149] std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<BitPieceInfo, true> > >::_M_deallocate_node(std::__detail::_Hash_node<BitPieceInfo, true>*)
 [1048] __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::new_allocator() [276] std::_Hashtable<Move, std::pair<Move const, int>, std::allocator<std::pair<Move const, int> >, std::__detail::_Select1st, std::equal_to<Move>, std::hash<Move>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_rehash(unsigned long, unsigned long const&) [146] std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<BitPieceInfo, true> > >::_M_allocate_buckets(unsigned long)
 [1049] __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::~new_allocator() [1297] std::_Hashtable<Move, std::pair<Move const, int>, std::allocator<std::pair<Move const, int> >, std::__detail::_Select1st, std::equal_to<Move>, std::hash<Move>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Hashtable() [142] std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<BitPieceInfo, true> > >::_M_deallocate_nodes(std::__detail::_Hash_node<BitPieceInfo, true>*)
